"Day","Landing page path","Landing page type","Landing page URL","Sessions","Bounce rate","Average session duration","Pageviews","Pageviews per session","Reached checkout rate","Online store visitors"
"2025-07-22","/products/for-tee","Product","https://lonelyfloater.com/products/for-tee?variant=8253207969895",1,1,0,1,1,0,1
"2025-07-22","/products/fs-2020-youth-baseball-cap","Product","https://lonelyfloater.com/products/fs-2020-youth-baseball-cap?variant=32899909582951",1,1,0,1,1,0,1
"2025-07-22","/products/2k19-sponge-fleece-jogger-sweatpants","Product","https://lonelyfloater.com/products/2k19-sponge-fleece-jogger-sweatpants?variant=20151486218343",1,1,0,1,1,0,1
"2025-07-22","/products/og-splash-t-shirt","Product","https://lonelyfloater.com/products/og-splash-t-shirt?variant=12614368100455",1,1,0,1,1,0,1
"2025-07-22","/products/lfxnyc-heavy-blend-sweatpants-with-pockets","Product","https://lonelyfloater.com/products/lfxnyc-heavy-blend-sweatpants-with-pockets?variant=19489991098471",1,1,0,1,1,0,1
"2025-07-22","/products/vision-quest-unisex-fleece-sweatpants","Product","https://lonelyfloater.com/products/vision-quest-unisex-fleece-sweatpants?variant=39657241542759",1,1,0,1,1,0,1
"2025-07-22","/products/short-sleeve-unisex-t-shirt-6","Product","https://lonelyfloater.com/products/short-sleeve-unisex-t-shirt-6?variant=19528566931559",1,1,0,1,1,0,1
"2025-07-22","/products/og-fishscale-leather-belt","Product","https://lonelyfloater.com/products/og-fishscale-leather-belt?variant=39595085135975",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124422959135",1,1,0,1,1,0,1
"2025-07-22","/products/fire-red-t-shirt","Product","https://lonelyfloater.com/products/fire-red-t-shirt?variant=32375611621479",1,1,0,1,1,0,1
"2025-07-22","/products/travis-michael-x-lonely-floater-family-business-sweatshirt","Product","https://lonelyfloater.com/products/travis-michael-x-lonely-floater-family-business-sweatshirt?variant=39519490408551",1,1,0,1,1,0,1
"2025-07-22","/products/short-sleeve-bodysuit-1","Product","https://lonelyfloater.com/products/short-sleeve-bodysuit-1?variant=19467680514151",1,1,0,1,1,0,1
"2025-07-22","/products/strange-times-unisex-hoodie","Product","https://lonelyfloater.com/products/strange-times-unisex-hoodie?variant=32934164004967",1,1,0,1,1,0,1
"2025-07-22","/products/fly-at-your-own-altitude-t","Product","https://lonelyfloater.com/products/fly-at-your-own-altitude-t?variant=19719307264103",1,1,0,1,1,0,1
"2025-07-22","/products/women-s-i-can-do-bad-by-myself-crop-hoodie","Product","https://lonelyfloater.com/products/women-s-i-can-do-bad-by-myself-crop-hoodie?variant=19437580025959",1,1,0,1,1,0,1
"2025-07-22","/products/lfxnyc-embroidered-t-shirt","Product","https://lonelyfloater.com/products/lfxnyc-embroidered-t-shirt?variant=12594598608999",1,1,0,1,1,0,1
"2025-07-22","/products/prestige-dad-out-for-the-season","Product","https://lonelyfloater.com/products/prestige-dad-out-for-the-season?variant=35498453955",1,1,0,1,1,0,1
"2025-07-22","/products/khush-kap","Product","https://lonelyfloater.com/products/khush-kap?variant=8346267943015",1,1,0,1,1,0,1
"2025-07-22","/products/floater-x-kid-rob-tee","Product","https://lonelyfloater.com/products/floater-x-kid-rob-tee?variant=5124700405791",1,1,0,1,1,0,1
"2025-07-22","/products/vision-quest-unisex-hoodie","Product","https://lonelyfloater.com/products/vision-quest-unisex-hoodie?variant=39657249636455",1,1,0,1,1,0,1
"2025-07-22","/products/k-o-t-a-unisex-zip-hoodie","Product","https://lonelyfloater.com/products/k-o-t-a-unisex-zip-hoodie?variant=29211148779623",1,1,0,1,1,0,1
"2025-07-22","/products/yute-athletic-short-shorts","Product","https://lonelyfloater.com/products/yute-athletic-short-shorts?variant=32375205134439",1,1,0,1,1,0,1
"2025-07-22","/products/copy-of-ultra-cotton-long-sleeve-t-shirt","Product","https://lonelyfloater.com/products/copy-of-ultra-cotton-long-sleeve-t-shirt?variant=5124447404063",1,1,0,1,1,0,1
"2025-07-22","/products/lonely-floater-lux-hoodie","Product","https://lonelyfloater.com/products/lonely-floater-lux-hoodie?variant=43643600011552",1,1,0,1,1,0,1
"2025-07-22","/products/short-sleeve-unisex-t-shirt-6","Product","https://lonelyfloater.com/products/short-sleeve-unisex-t-shirt-6?variant=19528567062631",1,1,0,1,1,0,1
"2025-07-22","/products/shine-bright-tee-unisex-long-sleeve-tee","Product","https://lonelyfloater.com/products/shine-bright-tee-unisex-long-sleeve-tee?variant=43630700200224",1,1,0,1,1,0,1
"2025-07-22","/products/ph-balance-long-sleeve-shirt","Product","https://lonelyfloater.com/products/ph-balance-long-sleeve-shirt?variant=31979678793831",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124421877791",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124422795295",2,1,0,2,1,0,2
"2025-07-22","/products/mahbu-belt","Product","https://lonelyfloater.com/products/mahbu-belt?variant=39373904052327",1,1,0,1,1,0,1
"2025-07-22","/products/new-bolo","Product","https://lonelyfloater.com/products/new-bolo?variant=12649537798247",1,1,0,1,1,0,1
"2025-07-22","/products/white-fish-scale-wallet","Product","https://lonelyfloater.com/products/white-fish-scale-wallet?variant=39373906542695",1,1,0,1,1,0,1
"2025-07-22","/products/lfxnyc-women-s-crop-tee","Product","https://lonelyfloater.com/products/lfxnyc-women-s-crop-tee?variant=19455184601191",1,1,0,1,1,0,1
"2025-07-22","/products/secure-that-bag-long-sleeve-t-shirt","Product","https://lonelyfloater.com/products/secure-that-bag-long-sleeve-t-shirt?variant=29621176336487",1,1,0,1,1,0,1
"2025-07-22","/products/strange-vibez-long-sleeve-t-shirt","Product","https://lonelyfloater.com/products/strange-vibez-long-sleeve-t-shirt?variant=29291394859111",1,1,0,1,1,0,1
"2025-07-22","/products/2-angels-in-the-sky-tee","Product","https://lonelyfloater.com/products/2-angels-in-the-sky-tee?variant=43647006638368",1,1,0,1,1,0,1
"2025-07-22","/products/leather-charm-friendship-bracelets-bangles-feather-accessories-wedding-jewelry","Product","https://lonelyfloater.com/products/leather-charm-friendship-bracelets-bangles-feather-accessories-wedding-jewelry?variant=5717038202911",1,1,0,1,1,0,1
"2025-07-22","/products/vision-quest-unisex-hoodie","Product","https://lonelyfloater.com/products/vision-quest-unisex-hoodie?variant=39657249374311",1,1,0,1,1,0,1
"2025-07-22","/products/vision-quest-mens-joggers","Product","https://lonelyfloater.com/products/vision-quest-mens-joggers?variant=31920391913575",1,1,0,1,1,0,1
"2025-07-22","/products/loboy-tee","Product","https://lonelyfloater.com/products/loboy-tee?variant=5124366204959",1,1,0,1,1,0,1
"2025-07-22","/products/lfx-polo-shirt","Product","https://lonelyfloater.com/products/lfx-polo-shirt?variant=8228507910247",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124422336543",1,1,0,1,1,0,1
"2025-07-22","/products/nope-tee-short-sleeve-unisex-t-shirt","Product","https://lonelyfloater.com/products/nope-tee-short-sleeve-unisex-t-shirt?variant=29739183407207",1,1,0,1,1,0,1
"2025-07-22","/products/vision-quest-mens-joggers","Product","https://lonelyfloater.com/products/vision-quest-mens-joggers?variant=31920392077415",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124423122975",1,1,0,1,1,0,1
"2025-07-22","/products/aveek-toxic-by-nature-unisex-heavy-blend-zip-hoodie","Product","https://lonelyfloater.com/products/aveek-toxic-by-nature-unisex-heavy-blend-zip-hoodie?variant=50354103877920",1,1,0,1,1,0,1
"2025-07-22","/products/float-cuffed-beanie","Product","https://lonelyfloater.com/products/float-cuffed-beanie?variant=32032670548071",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124422565919",1,1,0,1,1,0,1
"2025-07-22","/products/bolo-youth-short-sleeve-t-shirt","Product","https://lonelyfloater.com/products/bolo-youth-short-sleeve-t-shirt?variant=32899929931879",1,1,0,1,1,0,1
"2025-07-22","/products/vq-lamont-mens-champion-t-shirt","Product","https://lonelyfloater.com/products/vq-lamont-mens-champion-t-shirt?variant=32916309147751",1,1,0,1,1,0,1
"2025-07-22","/products/dream-big-unisex-t-shirt","Product","https://lonelyfloater.com/products/dream-big-unisex-t-shirt?variant=39898571735143",1,1,0,1,1,0,1
"2025-07-22","/products/copy-of-ultra-cotton-long-sleeve-t-shirt","Product","https://lonelyfloater.com/products/copy-of-ultra-cotton-long-sleeve-t-shirt?variant=5124446617631",1,1,0,1,1,0,1
"2025-07-22","/products/ph-balance-embroidered-champion-packable-jacket","Product","https://lonelyfloater.com/products/ph-balance-embroidered-champion-packable-jacket?variant=31979690983527",1,1,0,1,1,0,1
"2025-07-22","/products/bread-winner-tee","Product","https://lonelyfloater.com/products/bread-winner-tee?variant=5144380342303",1,1,0,1,1,0,1
"2025-07-22","/products/lts-iphone-case","Product","https://lonelyfloater.com/products/lts-iphone-case?variant=45169013063968",1,1,0,1,1,0,1
"2025-07-22","/products/womens-focus-bear-hoodie","Product","https://lonelyfloater.com/products/womens-focus-bear-hoodie?variant=5124460478495",1,1,0,1,1,0,1
"2025-07-22","/products/moonlight-mirage-2022-unisex-hoodie","Product","https://lonelyfloater.com/products/moonlight-mirage-2022-unisex-hoodie?variant=39672613994599",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124423188511",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124421648415",1,1,0,1,1,0,1
"2025-07-22","/products/fly-at-your-own-alt-long-tee","Product","https://lonelyfloater.com/products/fly-at-your-own-alt-long-tee?variant=39921926733927",1,1,0,1,1,0,1
"2025-07-22","/products/vanta-fs-3-0-dad-hat","Product","https://lonelyfloater.com/products/vanta-fs-3-0-dad-hat?variant=32874319183975",1,1,0,1,1,0,1
"2025-07-22","/products/float-unisex-t-shirt","Product","https://lonelyfloater.com/products/float-unisex-t-shirt?variant=8329839706215",1,1,0,1,1,0,1
"2025-07-22","/products/fishscale-floata-poly-scarf","Product","https://lonelyfloater.com/products/fishscale-floata-poly-scarf?variant=15434161193063",1,1,0,1,1,0,1
"2025-07-22","/products/og-fishscale-leather-belt","Product","https://lonelyfloater.com/products/og-fishscale-leather-belt?variant=39373904478311",1,1,0,1,1,0,1
"2025-07-22","/products/3-4-sleeve-raglan-shirt","Product","https://lonelyfloater.com/products/3-4-sleeve-raglan-shirt?variant=5080413175839",1,1,0,1,1,0,1
"2025-07-22","/products/balance-sweatshirt","Product","https://lonelyfloater.com/products/balance-sweatshirt?variant=5132432769055",1,1,0,1,1,0,1
"2025-07-22","/products/lfxnyc-script-iphone-case","Product","https://lonelyfloater.com/products/lfxnyc-script-iphone-case?variant=45169009754400",1,1,0,1,1,0,1
"2025-07-22","/products/jesse-performance-polo","Product","https://lonelyfloater.com/products/jesse-performance-polo?variant=39272579235943",1,1,0,1,1,0,1
"2025-07-22","/products/balance-sweatshirt","Product","https://lonelyfloater.com/products/balance-sweatshirt?variant=5132432277535",1,1,0,1,1,0,1
"2025-07-22","/products/riveras","Product","https://lonelyfloater.com/products/riveras?variant=41437783363",1,1,0,1,1,0,1
"2025-07-22","/products/loboy-tee","Product","https://lonelyfloater.com/products/loboy-tee?variant=5124366270495",1,1,0,1,1,0,1
"2025-07-22","/products/short-sleeve-unisex-t-shirt-2","Product","https://lonelyfloater.com/products/short-sleeve-unisex-t-shirt-2?variant=8173192544359",1,1,0,1,1,0,1
"2025-07-22","/products/secure-that-bag-long-sleeve-t-shirt","Product","https://lonelyfloater.com/products/secure-that-bag-long-sleeve-t-shirt?variant=29621176107111",1,1,0,1,1,0,1
"2025-07-22","/products/vision-quest-hoodie","Product","https://lonelyfloater.com/products/vision-quest-hoodie?variant=31880854012007",1,1,0,1,1,0,1
"2025-07-22","/products/new-bolo","Product","https://lonelyfloater.com/products/new-bolo?variant=12649538322535",1,1,0,1,1,0,1
"2025-07-22","/products/all-evil-tee","Product","https://lonelyfloater.com/products/all-evil-tee?variant=19702061498471",1,1,0,1,1,0,1
"2025-07-22","/products/baby-frosty-tee","Product","https://lonelyfloater.com/products/baby-frosty-tee?variant=8323225419879",1,1,0,1,1,0,1
"2025-07-22","/products/lonely-visor","Product","https://lonelyfloater.com/products/lonely-visor?variant=8228537466983",1,1,0,1,1,0,1
"2025-07-22","/products/still-humvn-jersey","Product","https://lonelyfloater.com/products/still-humvn-jersey?variant=35506057283",1,1,0,1,1,0,1
"2025-07-22","/products/slime-hooded-sweatshirt","Product","https://lonelyfloater.com/products/slime-hooded-sweatshirt?variant=5717238120479",1,1,0,1,1,0,1
"2025-07-22","/products/classic-lonely-floater-hoodie","Product","https://lonelyfloater.com/products/classic-lonely-floater-hoodie?variant=43643579695392",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124422991903",1,1,0,1,1,0,1
"2025-07-22","/products/travis-micheal-x-lonely-floater-family-business-short-sleeve-unisex-t-shirt","Product","https://lonelyfloater.com/products/travis-micheal-x-lonely-floater-family-business-short-sleeve-unisex-t-shirt?variant=39480641978471",1,1,0,1,1,0,1
"2025-07-22","/products/verado-unisex-tank-top","Product","https://lonelyfloater.com/products/verado-unisex-tank-top?variant=39671243112551",1,1,0,1,1,0,1
"2025-07-22","/products/fs-no-lace-unisex-hoodie","Product","https://lonelyfloater.com/products/fs-no-lace-unisex-hoodie?variant=32392619294823",1,1,0,1,1,0,1
"2025-07-22","/products/aveek-toxic-by-nature-women-s-heavyweight-boxy-tee","Product","https://lonelyfloater.com/products/aveek-toxic-by-nature-women-s-heavyweight-boxy-tee?variant=50354297897248",1,1,0,1,1,0,1
"2025-07-22","/products/orange-lonely-floater-mens-champion-t-shirt","Product","https://lonelyfloater.com/products/orange-lonely-floater-mens-champion-t-shirt?variant=32084536623207",1,1,0,1,1,0,1
"2025-07-22","/products/lfx-sink-or-swim-unisex-sweatshirt","Product","https://lonelyfloater.com/products/lfx-sink-or-swim-unisex-sweatshirt?variant=32934155878503",1,1,0,1,1,0,1
"2025-07-22","/products/new-bolo","Product","https://lonelyfloater.com/products/new-bolo?variant=12649537863783",1,1,0,1,1,0,1
"2025-07-22","/products/moon-veneration-unisex-t-shirt","Product","https://lonelyfloater.com/products/moon-veneration-unisex-t-shirt?variant=8243388874855",1,1,0,1,1,0,1
"2025-07-22","/products/tropicamo-bikini","Product","https://lonelyfloater.com/products/tropicamo-bikini?variant=32375102210151",1,1,0,1,1,0,1
"2025-07-22","/products/thunda-sweatshirt","Product","https://lonelyfloater.com/products/thunda-sweatshirt?variant=29623686004839",1,1,0,1,1,0,1
"2025-07-22","/products/fly-at-your-own-altitude-t","Product","https://lonelyfloater.com/products/fly-at-your-own-altitude-t?variant=19719307526247",1,1,0,1,1,0,1
"2025-07-22","/products/lonely-floater-lux-hoodie","Product","https://lonelyfloater.com/products/lonely-floater-lux-hoodie?variant=43643599978784",1,1,0,1,1,0,1
"2025-07-22","/products/loboy-tee","Product","https://lonelyfloater.com/products/loboy-tee?variant=5124366598175",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124422238239",1,1,0,1,1,0,1
"2025-07-22","/products/fishscale-floata-introvert-transparent-iphone-case","Product","https://lonelyfloater.com/products/fishscale-floata-introvert-transparent-iphone-case?variant=12856224383079",1,1,0,1,1,0,1
"2025-07-22","/products/bolo-youth-short-sleeve-t-shirt","Product","https://lonelyfloater.com/products/bolo-youth-short-sleeve-t-shirt?variant=32899930030183",1,1,0,1,1,0,1
"2025-07-22","/products/natural-moonstone-sunstone-labradorite-pendant-12-faceted-single-point-pendulum-divination-devotional-meditation","Product","https://lonelyfloater.com/products/natural-moonstone-sunstone-labradorite-pendant-12-faceted-single-point-pendulum-divination-devotional-meditation?variant=5716937375775",1,1,0,1,1,0,1
"2025-07-22","/products/copy-of-infant-fine-jersey-bodysuit","Product","https://lonelyfloater.com/products/copy-of-infant-fine-jersey-bodysuit?variant=5124462542879",1,1,0,1,1,0,1
"2025-07-22","/products/floater-park-hooded-sweatshirt","Product","https://lonelyfloater.com/products/floater-park-hooded-sweatshirt?variant=12242240405607",1,1,0,1,1,0,1
"2025-07-22","/products/kkam-moon-tee","Product","https://lonelyfloater.com/products/kkam-moon-tee?variant=8109254836327",1,1,0,1,1,0,1
"2025-07-22","/products/camo-floater-raglan-tee","Product","https://lonelyfloater.com/products/camo-floater-raglan-tee?variant=35506144003",1,1,0,1,1,0,1
"2025-07-22","/products/fly-at-your-own-altitude-premium-heavyweight-tee","Product","https://lonelyfloater.com/products/fly-at-your-own-altitude-premium-heavyweight-tee?variant=39900545646695",1,1,0,1,1,0,1
"2025-07-22","/products/vision-quest-dad-hat-out-for-the-season","Product","https://lonelyfloater.com/products/vision-quest-dad-hat-out-for-the-season",1,1,0,1,1,0,1
"2025-07-22","/products/thunda-sweatshirt","Product","https://lonelyfloater.com/products/thunda-sweatshirt?variant=29623686037607",1,1,0,1,1,0,1
"2025-07-22","/products/copy-of-infant-fine-jersey-bodysuit","Product","https://lonelyfloater.com/products/copy-of-infant-fine-jersey-bodysuit?variant=5124461723679",1,1,0,1,1,0,1
"2025-07-22","/products/womens-creature-of-the-night-long-sleeve-tee","Product","https://lonelyfloater.com/products/womens-creature-of-the-night-long-sleeve-tee?variant=5124456251423",1,1,0,1,1,0,1
"2025-07-22","/products/copy-of-ultra-cotton-long-sleeve-t-shirt","Product","https://lonelyfloater.com/products/copy-of-ultra-cotton-long-sleeve-t-shirt?variant=5124447207455",1,1,0,1,1,0,1
"2025-07-22","/products/floater-x-kid-rob-tee","Product","https://lonelyfloater.com/products/floater-x-kid-rob-tee?variant=5124700602399",1,1,0,1,1,0,1
"2025-07-22","/products/yute-bikini","Product","https://lonelyfloater.com/products/yute-bikini?variant=32375184195687",1,1,0,1,1,0,1
"2025-07-22","/products/at-your-own-wavelength-short-sleeve-unisex-t-shirt","Product","https://lonelyfloater.com/products/at-your-own-wavelength-short-sleeve-unisex-t-shirt?variant=29237468561511",1,1,0,1,1,0,1
"2025-07-22","/products/float-old-school-bucket-hat","Product","https://lonelyfloater.com/products/float-old-school-bucket-hat?variant=32032664158311",1,1,0,1,1,0,1
"2025-07-22","/products/k-o-t-a-unisex-zip-hoodie","Product","https://lonelyfloater.com/products/k-o-t-a-unisex-zip-hoodie?variant=29211149074535",1,1,0,1,1,0,1
"2025-07-22","/products/short-sleeve-unisex-t-shirt-6","Product","https://lonelyfloater.com/products/short-sleeve-unisex-t-shirt-6?variant=19528567095399",2,1,0,2,1,0,2
"2025-07-22","/products/fishscale-floata-v-neck-mens-t-shirt","Product","https://lonelyfloater.com/products/fishscale-floata-v-neck-mens-t-shirt?variant=12856259280999",1,1,0,1,1,0,1
"2025-07-22","/products/lonely-floater-sponsorship-t","Product","https://lonelyfloater.com/products/lonely-floater-sponsorship-t?variant=32616998764647",1,1,0,1,1,0,1
"2025-07-22","/products/lonely-visor","Product","https://lonelyfloater.com/products/lonely-visor?variant=8228537434215",1,1,0,1,1,0,1
"2025-07-22","/products/at-your-own-wave-length-knit-beanie","Product","https://lonelyfloater.com/products/at-your-own-wave-length-knit-beanie?variant=29290993188967",1,1,0,1,1,0,1
"2025-07-22","/pages/about-us","Custom Page","https://lonelyfloater.com/pages/about-us",1,1,0,1,1,0,1
"2025-07-22","/products/lfxnyc-denim-t-shirt","Product","https://lonelyfloater.com/products/lfxnyc-denim-t-shirt?variant=39708213739623",1,1,0,1,1,0,1
"2025-07-22","/products/loboy-tee","Product","https://lonelyfloater.com/products/loboy-tee?variant=5124365746207",1,1,0,1,1,0,1
"2025-07-22","/products/lfxnyc-heavy-blend-sweatpants-with-pockets","Product","https://lonelyfloater.com/products/lfxnyc-heavy-blend-sweatpants-with-pockets?variant=19489990606951",1,1,0,1,1,0,1
"2025-07-22","/products/copy-of-fs-gen2-dnm","Product","https://lonelyfloater.com/products/copy-of-fs-gen2-dnm?variant=35506974211",1,1,0,1,1,0,1
"2025-07-22","/products/pink-ellis-dad-hat","Product","https://lonelyfloater.com/products/pink-ellis-dad-hat?variant=41638006851",1,1,0,1,1,0,1
"2025-07-22","/products/teeth-of-kota","Product","https://lonelyfloater.com/products/teeth-of-kota?variant=32615155040359",1,1,0,1,1,0,1
"2025-07-22","/products/2-angels-in-the-sky-tee","Product","https://lonelyfloater.com/products/2-angels-in-the-sky-tee?variant=39902270718055",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124422467615",1,1,0,1,1,0,1
"2025-07-22","/products/champion-x-lonely-floater-hoodie","Product","https://lonelyfloater.com/products/champion-x-lonely-floater-hoodie?variant=15868199927911",1,1,0,1,1,0,1
"2025-07-22","/products/all-love-social-club-organic-crop-top","Product","https://lonelyfloater.com/products/all-love-social-club-organic-crop-top?variant=39890303123559",1,1,0,1,1,0,1
"2025-07-22","/products/fire-red-t-shirt","Product","https://lonelyfloater.com/products/fire-red-t-shirt?variant=32375611687015",1,1,0,1,1,0,1
"2025-07-22","/products/classic-lonely-floater-hoodie","Product","https://lonelyfloater.com/products/classic-lonely-floater-hoodie?variant=43643579892000",1,1,0,1,1,0,1
"2025-07-22","/products/new-bolo","Product","https://lonelyfloater.com/products/new-bolo?variant=12649537831015",1,1,0,1,1,0,1
"2025-07-22","/products/fire-red-womens-shorts","Product","https://lonelyfloater.com/products/fire-red-womens-shorts?variant=32464621207655",1,1,0,1,1,0,1
"2025-07-22","/products/lts-fischscale-yoga-shorts","Product","https://lonelyfloater.com/products/lts-fischscale-yoga-shorts?variant=32084564901991",1,1,0,1,1,0,1
"2025-07-22","/products/balance-sweatshirt","Product","https://lonelyfloater.com/products/balance-sweatshirt?variant=5132432998431",1,1,0,1,1,0,1
"2025-07-22","/products/creatures-of-the-night-tee","Product","https://lonelyfloater.com/products/creatures-of-the-night-tee?variant=5124422172703",1,1,0,1,1,0,1
"2025-07-22","/products/yute-padded-sports-bra","Product","https://lonelyfloater.com/products/yute-padded-sports-bra?variant=32375138156647",1,1,0,1,1,0,1
"2025-07-22","/products/2-angels-in-the-sky-tee","Product","https://lonelyfloater.com/products/2-angels-in-the-sky-tee?variant=39902271111271",1,1,0,1,1,0,1
"2025-07-22","/products/slime-hooded-sweatshirt","Product","https://lonelyfloater.com/products/slime-hooded-sweatshirt?variant=5717237923871",1,1,0,1,1,0,1
"2025-07-22","/products/lost-snapback-hat","Product","https://lonelyfloater.com/products/lost-snapback-hat?variant=32032686866535",1,1,0,1,1,0,1
"2025-07-22","/products/rent-money-face-mask","Product","https://lonelyfloater.com/products/rent-money-face-mask?variant=32615155466343",1,1,0,1,1,0,1
"2025-07-22","/products/strange-vibez-ltd-short-sleeve","Product","https://lonelyfloater.com/products/strange-vibez-ltd-short-sleeve?variant=29241228099687",1,1,0,1,1,0,1
"2025-07-22","/products/lmnt-forever-face-mask","Product","https://lonelyfloater.com/products/lmnt-forever-face-mask?variant=32659879886951",1,1,0,1,1,0,1
"2025-07-22","/products/lonely-floater-phone-case-17-different-phone-models","Product","https://lonelyfloater.com/products/lonely-floater-phone-case-17-different-phone-models?variant=43171511811",1,1,0,1,1,0,1
"2025-07-22","/products/wavy-lfxnyc-knit-beanie","Product","https://lonelyfloater.com/products/wavy-lfxnyc-knit-beanie?variant=29291003445351",1,1,0,1,1,0,1
"2025-07-22","/products/balance-sweatshirt","Product","https://lonelyfloater.com/products/balance-sweatshirt?variant=5132432146463",1,1,0,1,1,0,1
"2025-07-22","/products/lfxnyc-unisex-fleece-jogger-sweatpants","Product","https://lonelyfloater.com/products/lfxnyc-unisex-fleece-jogger-sweatpants?variant=19497961357415",1,1,0,1,1,0,1
"2025-07-22","/products/2k19-lf-full-zip-hooded-sweatshirt-1","Product","https://lonelyfloater.com/products/2k19-lf-full-zip-hooded-sweatshirt-1?variant=19498011852903",1,1,0,1,1,0,1
"2025-07-22","/products/lfxnyc-heavy-blend-sweatpants-with-pockets","Product","https://lonelyfloater.com/products/lfxnyc-heavy-blend-sweatpants-with-pockets?variant=19489990574183",1,1,0,1,1,0,1
"2025-07-22","/products/loboy-tee","Product","https://lonelyfloater.com/products/loboy-tee?variant=5124366336031",1,1,0,1,1,0,1
"2025-07-22","/products/slime-hooded-sweatshirt","Product","https://lonelyfloater.com/products/slime-hooded-sweatshirt?variant=5717237661727",1,1,0,1,1,0,1
"2025-07-22","/products/rent-money-dad-hat-1","Product","https://lonelyfloater.com/products/rent-money-dad-hat-1?variant=32607114395751",1,1,0,1,1,0,1
"2025-07-22","/products/aveek-toxic-by-nature-unisex-heavy-blend-zip-hoodie","Product","https://lonelyfloater.com/products/aveek-toxic-by-nature-unisex-heavy-blend-zip-hoodie?variant=50354103779616",1,1,0,1,1,0,1
"2025-07-22","/products/camo-floater-raglan-tee","Product","https://lonelyfloater.com/products/camo-floater-raglan-tee?variant=35506144131",1,1,0,1,1,0,1
"2025-07-22","/products/k-o-t-a-unisex-zip-hoodie","Product","https://lonelyfloater.com/products/k-o-t-a-unisex-zip-hoodie?variant=29211148976231",1,1,0,1,1,0,1
"2025-07-22","/products/2-angels-in-the-sky-tee","Product","https://lonelyfloater.com/products/2-angels-in-the-sky-tee?variant=39902271144039",1,1,0,1,1,0,1
"2025-07-22","/products/vision-quest-mens-champion-t-shirt","Product","https://lonelyfloater.com/products/vision-quest-mens-champion-t-shirt?variant=31920397910119",1,1,0,1,1,0,1
"2025-07-22","/products/long-sleeve-t-shirt","Product","https://lonelyfloater.com/products/long-sleeve-t-shirt?variant=19649783562343",1,1,0,1,1,0,1
"2025-07-22","/products/floater-fitness-unisex-tri-blend-track-shirt","Product","https://lonelyfloater.com/products/floater-fitness-unisex-tri-blend-track-shirt?variant=32899852271719",1,1,0,1,1,0,1
"2025-07-22","/products/lfxnyc-unisex-fleece-jogger-sweatpants-1","Product","https://lonelyfloater.com/products/lfxnyc-unisex-fleece-jogger-sweatpants-1?variant=19489994145895",1,1,0,1,1,0,1
"2025-07-22","/products/forgotten-vision-bucket","Product","https://lonelyfloater.com/products/forgotten-vision-bucket?variant=39895156818023",1,1,0,1,1,0,1
"2025-07-22","/products/aveek-toxic-by-nature-crop-hoodie","Product","https://lonelyfloater.com/products/aveek-toxic-by-nature-crop-hoodie?variant=50354270896416",1,1,0,1,1,0,1
"2025-07-22","/products/fly-at-your-own-alt-long-tee","Product","https://lonelyfloater.com/products/fly-at-your-own-alt-long-tee?variant=39921926537319",1,1,0,1,1,0,1
"2025-07-22","/products/ultra-cotton-long-sleeve-t-shirt","Product","https://lonelyfloater.com/products/ultra-cotton-long-sleeve-t-shirt?variant=5124439736351",1,1,0,1,1,0,1
"2025-07-22","/products/ph-balance-long-sleeve-shirt","Product","https://lonelyfloater.com/products/ph-balance-long-sleeve-shirt?variant=31979678629991",1,1,0,1,1,0,1
"2025-07-22","/products/mahbu-belt","Product","https://lonelyfloater.com/products/mahbu-belt?variant=39373903757415",1,1,0,1,1,0,1
"2025-07-22","/products/copy-of-fs-gen2-dnm","Product","https://lonelyfloater.com/products/copy-of-fs-gen2-dnm?variant=33129993011303",1,1,0,1,1,0,1
